experiment,run_id,provider,model,thinking_mode,results_relpath,provenance_relpath,summary_relpath,prompt_template,prompt_style,parse_family,results_rows,provenance_rows,joined_rows,results_only_rows,provenance_only_rows,provenance_error_rows,provenance_full_text_empty_rows
horn_yn_hornonly,final_validation_test,openai,gpt-5-nano-2025-08-07,nothink,horn_yn_hornonly/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,3,0,0,0,0
horn_yn_hornonly,final_validation_test,openai,gpt-5-pro-2025-10-06,think-high,horn_yn_hornonly/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,3,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,anthropic,claude-haiku-4-5-20251001,nothink,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,anthropic,claude-haiku-4-5-20251001,think-low,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,anthropic,claude-opus-4-1-20250805,think-med,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,anthropic,claude-sonnet-4-5-20250929,think-high,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,google,gemini-2.5-flash,think-med,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,google,gemini-2.5-flash-lite,nothink,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,google,gemini-2.5-flash-lite,think-low,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,google,gemini-2.5-pro,think-high,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-2025-08-07,think-medium,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-mini-2025-08-07,think-low,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-nano-2025-08-07,nothink,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-pro-2025-10-06,think-high,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,8,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,nothink,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-low,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-med,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-sonnet-4-5-20250929,think-high,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,google,gemini-2.5-flash,think-med,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash/think-med/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash/think-med/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,google,gemini-2.5-flash-lite,nothink,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,google,gemini-2.5-flash-lite,think-low,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,google,gemini-2.5-pro,think-high,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-pro/think-high/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-pro/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-high,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-high/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-medium,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,openai,gpt-5-mini-2025-08-07,think-low,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,smoke_20251020_2224,openai,gpt-5-nano-2025-08-07,nothink,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,anthropic,claude-haiku-4-5-20251001,nothink,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,anthropic,claude-haiku-4-5-20251001,think-low,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,anthropic,claude-opus-4-1-20250805,think-med,horn_yn_hornonly/test_5problems/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-opus-4-1-20250805/think-med/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,anthropic,claude-sonnet-4-5-20250929,think-high,horn_yn_hornonly/test_5problems/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,google,gemini-2.5-flash,think-med,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash/think-med/results.provenance.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash/think-med/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,google,gemini-2.5-flash-lite,nothink,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,google,gemini-2.5-flash-lite,think-low,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,google,gemini-2.5-pro,think-high,horn_yn_hornonly/test_5problems/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-pro/think-high/results.provenance.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-pro/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,openai,gpt-5-2025-08-07,think-medium,horn_yn_hornonly/test_5problems/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,openai,gpt-5-mini-2025-08-07,think-low,horn_yn_hornonly/test_5problems/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,openai,gpt-5-nano-2025-08-07,nothink,horn_yn_hornonly/test_5problems/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,test_5problems,openai,gpt-5-pro-2025-10-06,think-high,horn_yn_hornonly/test_5problems/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-pro-2025-10-06/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,5,0,0,0,0
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,nothink,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,272,0,0,1,1
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,think-low,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,272,0,0,1,1
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-opus-4-1-20250805,think-med,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-opus-4-1-20250805/think-med/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,272,0,0,2,2
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-sonnet-4-5-20250929,think-high,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,272,0,0,1,1
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-flash,think-med,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash/think-med/results.provenance.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash/think-med/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,272,0,0,0,0
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-flash-lite,nothink,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/nothink/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,272,0,0,0,0
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-flash-lite,think-low,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/think-low/results.summary.json,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,272,0,0,0,0
