experiment,run_id,provider,model,thinking_mode,parser_era,run_timestamp_iso,run_timestamp_source,results_relpath,provenance_relpath,summary_relpath,total_rows,correct_rows,accuracy,unclear_rows,unclear_rate,parsed_0,parsed_1,parsed_2,group_expected_total,group_missing_rows,maxvars_set,maxlen_set,horn_set,satflag_set,missing_maxvars_vs_group,missing_maxlen_vs_group,missing_horn_vs_group,missing_meta_maxvars,missing_meta_maxlen,missing_meta_horn,missing_meta_satflag,missing_parsed_answer,provenance_exists,provenance_rows,provenance_error_rows,provenance_error_rate,provenance_full_text_empty_rows,provenance_full_text_empty_rate,analysis_usable,analysis_reason,publication_usable,publication_reason
horn_yn_hornonly,config_test,anthropic,claude-opus-4-1-20250805,think-med,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,horn_yn_hornonly/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,horn_yn_hornonly/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,config_test,anthropic,claude-sonnet-4-5-20250929,think-high,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,horn_yn_hornonly/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,config_test,google,gemini-2.5-flash,think-med,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/config_test/google/gemini-2.5-flash/think-med/results.provenance.jsonl,horn_yn_hornonly/config_test/google/gemini-2.5-flash/think-med/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,config_test,google,gemini-2.5-flash-lite,nothink,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/config_test/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,horn_yn_hornonly/config_test/google/gemini-2.5-flash-lite/nothink/results.summary.json,3,2,0.666667,0,0.000000,0,3,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,config_test,google,gemini-2.5-flash-lite,think-low,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/config_test/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,horn_yn_hornonly/config_test/google/gemini-2.5-flash-lite/think-low/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,config_test,google,gemini-2.5-pro,think-high,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/config_test/google/gemini-2.5-pro/think-high/results.provenance.jsonl,horn_yn_hornonly/config_test/google/gemini-2.5-pro/think-high/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,config_test,openai,gpt-5-2025-08-07,think-medium,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/config_test/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,horn_yn_hornonly/config_test/openai/gpt-5-2025-08-07/think-medium/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,config_test,openai,gpt-5-mini-2025-08-07,think-low,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,horn_yn_hornonly/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,config_test,openai,gpt-5-nano-2025-08-07,nothink,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,horn_yn_hornonly/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,config_test,openai,gpt-5-pro-2025-10-06,think-high,pre-parser-enhancement,2025-10-15T22:52:03+00:00,results.summary.json,horn_yn_hornonly/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_hornonly/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,horn_yn_hornonly/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,final_validation_test,anthropic,claude-haiku-4-5-20251001,nothink,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,3,0,0.000000,3,1.000000,0,0,3,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,unclear parses: 3/3 (re-parse possible from provenance),False,unclear parses present (re-parse first): 3/3
horn_yn_hornonly,final_validation_test,anthropic,claude-haiku-4-5-20251001,think-low,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,3,1,0.333333,2,0.666667,0,1,2,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,unclear parses: 2/3 (re-parse possible from provenance),False,unclear parses present (re-parse first): 2/3
horn_yn_hornonly,final_validation_test,anthropic,claude-opus-4-1-20250805,think-med,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,horn_yn_hornonly/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,final_validation_test,anthropic,claude-sonnet-4-5-20250929,think-high,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,3,2,0.666667,1,0.333333,0,2,1,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,unclear parses: 1/3 (re-parse possible from provenance),False,unclear parses present (re-parse first): 1/3
horn_yn_hornonly,final_validation_test,google,gemini-2.5-flash,think-med,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/final_validation_test/google/gemini-2.5-flash/think-med/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/google/gemini-2.5-flash/think-med/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,final_validation_test,google,gemini-2.5-flash-lite,nothink,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.summary.json,3,2,0.666667,0,0.000000,0,3,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,final_validation_test,google,gemini-2.5-flash-lite,think-low,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,final_validation_test,google,gemini-2.5-pro,think-high,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/final_validation_test/google/gemini-2.5-pro/think-high/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/google/gemini-2.5-pro/think-high/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,final_validation_test,openai,gpt-5-2025-08-07,think-medium,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,final_validation_test,openai,gpt-5-mini-2025-08-07,think-low,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,final_validation_test,openai,gpt-5-nano-2025-08-07,nothink,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,final_validation_test,openai,gpt-5-pro-2025-10-06,think-high,pre-parser-enhancement,2025-10-15T23:21:03+00:00,results.summary.json,horn_yn_hornonly/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,horn_yn_hornonly/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.summary.json,3,3,1.000000,0,0.000000,1,2,0,3,0,4,2,1,"0,1",,,,0,0,0,0,0,True,3,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2037,anthropic,claude-haiku-4-5-20251001,nothink,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,8,2,0.250000,6,0.750000,0,2,6,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,unclear parses: 6/8 (re-parse possible from provenance),False,unclear parses present (re-parse first): 6/8
horn_yn_hornonly,smoke_20251020_2037,anthropic,claude-haiku-4-5-20251001,think-low,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,8,4,0.500000,4,0.500000,0,4,4,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,unclear parses: 4/8 (re-parse possible from provenance),False,unclear parses present (re-parse first): 4/8
horn_yn_hornonly,smoke_20251020_2037,anthropic,claude-opus-4-1-20250805,think-med,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.summary.json,8,8,1.000000,0,0.000000,4,4,0,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2037,anthropic,claude-sonnet-4-5-20250929,think-high,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,8,5,0.625000,3,0.375000,2,3,3,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,unclear parses: 3/8 (re-parse possible from provenance),False,unclear parses present (re-parse first): 3/8
horn_yn_hornonly,smoke_20251020_2037,google,gemini-2.5-flash,think-med,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.summary.json,8,8,1.000000,0,0.000000,4,4,0,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2037,google,gemini-2.5-flash-lite,nothink,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.summary.json,8,5,0.625000,0,0.000000,3,5,0,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2037,google,gemini-2.5-flash-lite,think-low,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.summary.json,8,7,0.875000,0,0.000000,5,3,0,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2037,google,gemini-2.5-pro,think-high,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.summary.json,8,8,1.000000,0,0.000000,4,4,0,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-2025-08-07,think-medium,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.summary.json,8,8,1.000000,0,0.000000,4,4,0,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-mini-2025-08-07,think-low,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,8,8,1.000000,0,0.000000,4,4,0,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-nano-2025-08-07,nothink,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,8,8,1.000000,0,0.000000,4,4,0,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-pro-2025-10-06,think-high,pre-parser-enhancement,2025-10-20T17:42:35+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.summary.json,8,8,1.000000,0,0.000000,4,4,0,8,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,8,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,nothink,post-parser-enhancement,2025-10-20T19:25:23+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,5,5,1.000000,0,0.000000,2,3,0,5,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,5,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-low,post-parser-enhancement,2025-10-20T19:25:23+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,5,5,1.000000,0,0.000000,2,3,0,5,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,5,0,0.000000,0,0.000000,True,ok,True,ok
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-med,post-parser-enhancement,2025-10-20T19:25:23+00:00,results.summary.json,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.summary.json,5,5,1.000000,0,0.000000,2,3,0,5,0,4,"2,3",1,"0,1",,,,0,0,0,0,0,True,5,0,0.000000,0,0.000000,True,ok,True,ok
