experiment,run_id,provider,model,thinking_mode,results_relpath,provenance_relpath,total,expected_total,missing_rows_vs_group,unclear,present_maxvars,missing_maxvars_vs_group,present_maxlen,missing_maxlen_vs_group,present_horn,missing_horn_vs_group,provenance_error_rows,provenance_full_text_empty_rows,config_path_guess
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-nano-2025-08-07,nothink,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2037,openai,gpt-5-pro-2025-10-06,think-high,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,nothink,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-low,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-med,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,anthropic,claude-sonnet-4-5-20250929,think-high,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,google,gemini-2.5-flash-lite,nothink,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,google,gemini-2.5-flash-lite,think-low,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,google,gemini-2.5-flash,think-med,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-flash/think-med/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,google,gemini-2.5-pro,think-high,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/google/gemini-2.5-pro/think-high/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-high,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-high/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-high/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-medium,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,openai,gpt-5-mini-2025-08-07,think-low,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,smoke_20251020_2224,openai,gpt-5-nano-2025-08-07,nothink,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,anthropic,claude-haiku-4-5-20251001,nothink,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,anthropic,claude-haiku-4-5-20251001,think-low,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,anthropic,claude-opus-4-1-20250805,think-med,horn_yn_hornonly/test_5problems/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,anthropic,claude-sonnet-4-5-20250929,think-high,horn_yn_hornonly/test_5problems/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/test_5problems/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,google,gemini-2.5-flash-lite,nothink,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,google,gemini-2.5-flash-lite,think-low,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,google,gemini-2.5-flash,think-med,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-flash/think-med/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,google,gemini-2.5-pro,think-high,horn_yn_hornonly/test_5problems/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/test_5problems/google/gemini-2.5-pro/think-high/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,openai,gpt-5-2025-08-07,think-medium,horn_yn_hornonly/test_5problems/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,openai,gpt-5-mini-2025-08-07,think-low,horn_yn_hornonly/test_5problems/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,openai,gpt-5-nano-2025-08-07,nothink,horn_yn_hornonly/test_5problems/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,test_5problems,openai,gpt-5-pro-2025-10-06,think-high,horn_yn_hornonly/test_5problems/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_hornonly/test_5problems/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,nothink,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,272,272,0,1,4-20,,2-5,,1,,1,1,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,think-low,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,272,272,0,1,4-20,,2-5,,1,,1,1,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-opus-4-1-20250805,think-med,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,272,272,0,2,4-20,,2-5,,1,,2,2,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-sonnet-4-5-20250929,think-high,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/validation_20251016_0357/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,272,272,0,1,4-20,,2-5,,1,,1,1,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-flash-lite,nothink,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,272,272,0,10,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-flash-lite,think-low,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-flash,think-med,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-flash/think-med/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-pro,think-high,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/validation_20251016_0357/google/gemini-2.5-pro/think-high/results.provenance.jsonl,272,272,0,5,4-20,,2-5,,1,,5,5,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,openai,gpt-5-2025-08-07,think-medium,horn_yn_hornonly/validation_20251016_0357/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/validation_20251016_0357/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,openai,gpt-5-mini-2025-08-07,think-low,horn_yn_hornonly/validation_20251016_0357/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/validation_20251016_0357/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,openai,gpt-5-nano-2025-08-07,nothink,horn_yn_hornonly/validation_20251016_0357/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/validation_20251016_0357/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,272,272,0,36,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251016_0357,openai,gpt-5-pro-2025-10-06,think-high,horn_yn_hornonly/validation_20251016_0357/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,horn_yn_hornonly/validation_20251016_0357/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,272,272,0,153,4-20,,2-5,,1,,153,153,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,nothink,horn_yn_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,horn_yn_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-low,horn_yn_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,horn_yn_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-med,horn_yn_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,horn_yn_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,anthropic,claude-sonnet-4-5-20250929,think-high,horn_yn_hornonly/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,horn_yn_hornonly/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,nothink,horn_yn_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.jsonl,horn_yn_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,272,272,0,1,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,think-low,horn_yn_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.jsonl,horn_yn_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,google,gemini-2.5-flash,think-med,horn_yn_hornonly/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.jsonl,horn_yn_hornonly/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,google,gemini-2.5-pro,think-high,horn_yn_hornonly/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.jsonl,horn_yn_hornonly/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.provenance.jsonl,272,272,0,5,4-20,,2-5,,1,,5,5,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-high,horn_yn_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.jsonl,horn_yn_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.provenance.jsonl,272,272,0,3,4-20,,2-5,,1,,3,3,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-medium,horn_yn_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.jsonl,horn_yn_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,openai,gpt-5-mini-2025-08-07,think-low,horn_yn_hornonly/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,horn_yn_hornonly/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,272,272,0,0,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_20251020_2235,openai,gpt-5-nano-2025-08-07,nothink,horn_yn_hornonly/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,horn_yn_hornonly/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,272,272,0,35,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_dryrun,anthropic,claude-haiku-4-5-20251001,nothink,horn_yn_hornonly/validation_dryrun/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,,3,3,0,3,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_dryrun,anthropic,claude-haiku-4-5-20251001,think-low,horn_yn_hornonly/validation_dryrun/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,,3,3,0,3,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_dryrun,anthropic,claude-opus-4-1-20250805,think-med,horn_yn_hornonly/validation_dryrun/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,,3,3,0,3,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
horn_yn_hornonly,validation_dryrun,anthropic,claude-sonnet-4-5-20250929,think-high,horn_yn_hornonly/validation_dryrun/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,,3,3,0,3,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/horn_yn_hornonly.yaml
